Var1,y1_1,y1_2,y1_3
0,1,0.5,1
0.01,1.00495780412325,0.491601307325936,1.00347589906769
0.02,1.00983282885828,0.483443446692008,1.00697114624871
0.03,1.01462746209451,0.475522316089248,1.01048432929374
0.04,1.01934405023286,0.467833720435224,1.01401410791648
0.05,1.02398489727431,0.460373375533765,1.01755921189235
0.06,1.02855226395117,0.453136912668075,1.02111843912764
0.07,1.03304836690741,0.446119883791468,1.024690653697
0.08,1.03747537793357,0.43931776727506,1.02827478384838
0.09,1.0418354232619,0.432725974167127,1.03186981997595
0.1,1.04613058292634,0.426339854914746,1.03547481256278
0.11,1.05036289019185,0.420154706494701,1.03908887009598
0.12,1.05453433105687,0.414165779897598,1.04271115695814
0.13,1.05864684383212,0.408368287906759,1.04634089129959
0.14,1.0627023187984,0.402757413111734,1.04997734289668
0.15,1.06670259794553,0.397328316095263,1.05361983100189
0.16,1.07064947479365,0.392076143732231,1.05726772219204
0.17,1.07454469429791,0.386996037539582,1.06092042822082
0.18,1.0783899528366,0.382083142017268,1.06457740388251
0.19,1.08218689828244,0.377332612922117,1.0682381448933
0.2,1.08593713015604,0.372739625418921,1.07190218579683
0.21,1.08964219986003,0.368299382056012,1.07556909790032
0.22,1.0933036109918,0.364007120516112,1.07923848724729
0.23,1.09692281973256,0.359858121097177,1.08290999263256
0.24,1.10050123530959,0.355847713882227,1.08658328366499
0.25,1.1040402205285,0.351971285561753,1.0902580588825
0.26,1.10754109237184,0.348224285877035,1.09393404392388
0.27,1.11100512266017,0.344602233657614,1.0976109897611
0.28,1.11443353877135,0.341100722431063,1.10128867099525
0.29,1.11782752441369,0.33771542558811,1.1049668842187
0.3,1.12118822044855,0.334442101090923,1.10864544644578
0.31,1.12451672575763,0.331276595717003,1.11232419361311
0.32,1.12781409815043,0.328214848835519,1.11600297915092
0.33,1.13108135530706,0.325252895717023,1.11968167262557
0.34,1.13431947575191,0.322386870381344,1.12336015845338
0.35,1.13752939985347,0.319613007991902,1.12703833468533
0.36,1.1407120308459,0.316927646807858,1.13071611186171
0.37,1.14386823586793,0.314327229708239,1.13439341193558
0.38,1.14699884701502,0.311808305304613,1.13807016726348
0.39,1.15010466240054,0.309367528660881,1.14174631966162
0.4,1.15318644722234,0.307001661640423,1.14542181952539
0.41,1.15624493483106,0.304707572902162,1.14909662501016
0.42,1.15928082779662,0.302482237568068,1.15277070127078
0.43,1.16229479896996,0.300322736585291,1.15644401975738
0.44,1.16528749253686,0.298226255806523,1.16011655756479
0.45,1.16825952506139,0.296190084812267,1.16378829683298
0.46,1.17121148651624,0.294211615498581,1.16745922419577
0.47,1.17414394129798,0.292288340453562,1.17112933027521
0.48,1.177057429225,0.290417851145272,1.17479860921878
0.49,1.17995246651664,0.288597835943188,1.17846705827698
0.5,1.18282954675161,0.286826077994416,1.18213467741857
0.51,1.18568914180468,0.285100452975025,1.18580146898101
0.52,1.18853170276023,0.283418926735856,1.18946743735365
0.53,1.19135766080191,0.281779552861088,1.19313258869133
0.54,1.19416742807741,0.280180470156771,1.19679693065613
0.55,1.19696139853794,0.278619900085375,1.20046047218516
0.56,1.19973994875176,0.277096144161267,1.20412322328226
0.57,1.2025034386916,0.275607581320913,1.20778519483185
0.58,1.20525221249564,0.27415266528042,1.21144639843286
0.59,1.20798659920212,0.272729921891979,1.2151068462513
0.6,1.21070691345748,0.271337946509657,1.21876655088959
0.61,1.21341345619832,0.269975401373965,1.22242552527143
0.62,1.21610651530726,0.268641013023619,1.2260837825405
0.63,1.21878636624317,0.267333569741984,1.22974133597201
0.64,1.22145327264597,0.266051919044762,1.2333981988956
0.65,1.22410748691661,0.264794965214662,1.23705438462867
0.66,1.22674925077261,0.263561666887993,1.24070990641908
0.67,1.22937879577981,0.262351034697365,1.24436477739614
0.68,1.23199634386073,0.261162128974014,1.24801901052921
